epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,217.62,0.95042,0.73061,1.17774,0.8825,0.82289,0.90218,0.73399,0.86374,0.62898,1.17771,0.00102301,0.00102301,0.00102301
18,230.355,0.93648,0.7505,1.16799,0.78404,0.79813,0.8315,0.65684,0.91393,0.65599,1.18998,0.00101751,0.00101751,0.00101751
19,243.092,0.92489,0.70985,1.15749,0.63179,0.70455,0.74193,0.56825,0.92255,0.76936,1.20819,0.00101201,0.00101201,0.00101201
20,255.825,0.906,0.7022,1.14521,0.84066,0.83698,0.9211,0.72925,0.91654,0.68862,1.25457,0.00100651,0.00100651,0.00100651
21,268.564,0.91425,0.69616,1.14726,0.77772,0.90742,0.89239,0.67675,0.9984,0.62291,1.27296,0.00100101,0.00100101,0.00100101
22,281.302,0.8822,0.65371,1.13091,0.82259,0.84111,0.91522,0.742,0.86871,0.54024,1.17397,0.000995512,0.000995512,0.000995512
23,294.036,0.8733,0.66583,1.13303,0.72042,0.82664,0.83348,0.6444,0.91665,0.62989,1.20597,0.000990012,0.000990012,0.000990012
24,306.814,0.91782,0.68537,1.15699,0.92608,0.81951,0.92555,0.74914,0.90533,0.55563,1.22841,0.000984513,0.000984513,0.000984513
25,319.595,0.88409,0.66772,1.13678,0.8509,0.88962,0.94635,0.76227,0.86036,0.51859,1.17257,0.000979013,0.000979013,0.000979013
26,332.379,0.91106,0.68606,1.14214,0.81443,0.85707,0.9196,0.72349,0.92519,0.62422,1.2078,0.000973514,0.000973514,0.000973514
27,345.15,0.87413,0.6708,1.12605,0.88595,0.77969,0.83672,0.6568,0.93803,0.71791,1.24927,0.000968014,0.000968014,0.000968014
28,357.886,0.86655,0.64678,1.11878,0.88839,0.84766,0.92571,0.76138,0.83,0.51693,1.14414,0.000962515,0.000962515,0.000962515
29,370.693,0.89801,0.63646,1.13653,0.85385,0.703,0.82308,0.64072,0.92808,0.65591,1.21785,0.000957015,0.000957015,0.000957015
30,383.454,0.87358,0.62697,1.12201,0.89267,0.84011,0.89078,0.71158,0.89804,0.61128,1.21343,0.000951516,0.000951516,0.000951516
31,396.186,0.87348,0.65158,1.12691,0.90001,0.87158,0.93095,0.76134,0.84477,0.51083,1.16268,0.000946016,0.000946016,0.000946016
32,408.931,0.88208,0.60081,1.13206,0.90539,0.8918,0.94623,0.77403,0.80801,0.51706,1.11723,0.000940517,0.000940517,0.000940517
33,421.708,0.84627,0.57849,1.11128,0.7687,0.80581,0.8752,0.70087,0.85763,0.67228,1.16748,0.000935018,0.000935018,0.000935018
34,434.445,0.87192,0.60551,1.12813,0.94164,0.83301,0.92972,0.7593,0.83666,0.49537,1.14667,0.000929518,0.000929518,0.000929518
35,447.182,0.83567,0.57245,1.1022,0.91857,0.8439,0.93277,0.78178,0.81621,0.49542,1.14491,0.000924019,0.000924019,0.000924019
36,459.944,0.84293,0.63139,1.12165,0.91194,0.86314,0.94212,0.77587,0.82872,0.50139,1.12719,0.000918519,0.000918519,0.000918519
37,472.685,0.83709,0.59142,1.10162,0.88183,0.89163,0.9422,0.74185,0.92503,0.55863,1.24302,0.00091302,0.00091302,0.00091302
38,485.424,0.83849,0.60568,1.11581,0.96108,0.8699,0.96014,0.78817,0.84618,0.50367,1.15053,0.00090752,0.00090752,0.00090752
39,498.195,0.85033,0.60152,1.12486,0.92149,0.92414,0.95121,0.77867,0.86028,0.46853,1.15654,0.000902021,0.000902021,0.000902021
40,510.938,0.83851,0.56642,1.10295,0.93778,0.83578,0.9227,0.76618,0.81679,0.51182,1.13451,0.000896521,0.000896521,0.000896521
41,523.667,0.83966,0.60455,1.10934,0.93748,0.84289,0.92673,0.74295,0.9285,0.56994,1.23302,0.000891022,0.000891022,0.000891022
42,536.394,0.8339,0.57312,1.10311,0.91798,0.88696,0.95103,0.79204,0.79899,0.4858,1.12493,0.000885523,0.000885523,0.000885523
43,549.272,0.85662,0.59876,1.11108,0.89534,0.86201,0.92109,0.76055,0.84529,0.52042,1.15471,0.000880023,0.000880023,0.000880023
44,561.993,0.82694,0.56481,1.09694,0.9262,0.85972,0.94658,0.77844,0.83906,0.49467,1.14786,0.000874524,0.000874524,0.000874524
45,574.738,0.82415,0.5634,1.0935,0.95609,0.85623,0.95738,0.79184,0.81383,0.48217,1.14212,0.000869024,0.000869024,0.000869024
46,587.486,0.84221,0.57718,1.10274,0.91258,0.85893,0.93616,0.75982,0.85022,0.48819,1.15863,0.000863525,0.000863525,0.000863525
47,600.223,0.80505,0.53137,1.09594,0.90085,0.86856,0.9245,0.76933,0.81086,0.4768,1.12591,0.000858025,0.000858025,0.000858025
48,612.983,0.80791,0.54105,1.08819,0.94631,0.86293,0.92416,0.75871,0.84026,0.50769,1.14172,0.000852526,0.000852526,0.000852526
49,625.707,0.81854,0.55539,1.08888,0.9423,0.89765,0.95292,0.7875,0.82739,0.46521,1.13864,0.000847026,0.000847026,0.000847026
50,638.454,0.80712,0.52905,1.08205,0.89662,0.89598,0.95337,0.78871,0.83793,0.48596,1.14589,0.000841527,0.000841527,0.000841527
51,651.18,0.80641,0.53401,1.07849,0.91737,0.86316,0.92949,0.7696,0.83692,0.48244,1.14202,0.000836027,0.000836027,0.000836027
52,663.907,0.8052,0.53681,1.09244,0.9291,0.89777,0.95696,0.79324,0.82537,0.46729,1.13688,0.000830528,0.000830528,0.000830528
53,676.68,0.80191,0.53723,1.08784,0.90609,0.87579,0.94248,0.79656,0.80405,0.46319,1.12279,0.000825029,0.000825029,0.000825029
54,689.458,0.8033,0.5486,1.09082,0.9257,0.82654,0.92562,0.75719,0.86095,0.49883,1.17713,0.000819529,0.000819529,0.000819529
55,702.223,0.81669,0.52526,1.09898,0.92119,0.87835,0.91981,0.76115,0.81658,0.4993,1.1438,0.00081403,0.00081403,0.00081403
56,715.021,0.81557,0.53943,1.09925,0.93792,0.89579,0.92101,0.75908,0.84156,0.49174,1.14928,0.00080853,0.00080853,0.00080853
57,727.749,0.81262,0.53564,1.08651,0.90504,0.8423,0.90779,0.75285,0.83501,0.51017,1.14202,0.000803031,0.000803031,0.000803031
58,740.49,0.79674,0.53303,1.08903,0.93809,0.8789,0.94906,0.7902,0.82853,0.47878,1.1456,0.000797531,0.000797531,0.000797531
59,753.231,0.78082,0.51119,1.07236,0.9277,0.85105,0.91993,0.77603,0.80211,0.54028,1.127,0.000792032,0.000792032,0.000792032
60,765.952,0.77091,0.50243,1.07579,0.91906,0.86908,0.92356,0.75661,0.85454,0.5074,1.16901,0.000786532,0.000786532,0.000786532
61,778.701,0.77225,0.50632,1.07156,0.91648,0.88317,0.92604,0.77483,0.82561,0.51402,1.13516,0.000781033,0.000781033,0.000781033
62,791.437,0.78059,0.4916,1.07386,0.96527,0.88571,0.96121,0.79355,0.84034,0.45667,1.15324,0.000775534,0.000775534,0.000775534
63,804.192,0.78527,0.51158,1.07475,0.90257,0.87781,0.94039,0.77379,0.83707,0.48095,1.15166,0.000770034,0.000770034,0.000770034
64,816.928,0.76913,0.48586,1.06962,0.96425,0.91552,0.9683,0.79746,0.83357,0.42346,1.1522,0.000764535,0.000764535,0.000764535
65,829.72,0.77525,0.49821,1.07216,0.93456,0.85294,0.94165,0.78972,0.82219,0.47909,1.13856,0.000759035,0.000759035,0.000759035
66,842.483,0.78413,0.48577,1.07676,0.95006,0.85924,0.92878,0.77838,0.82979,0.48934,1.13823,0.000753536,0.000753536,0.000753536
67,855.205,0.75316,0.47656,1.06623,0.84468,0.92549,0.93024,0.77415,0.80037,0.44515,1.11431,0.000748036,0.000748036,0.000748036
68,867.95,0.76422,0.47746,1.06777,0.89757,0.88159,0.92656,0.77671,0.80039,0.47028,1.12149,0.000742537,0.000742537,0.000742537
69,880.776,0.75224,0.48634,1.06543,0.90799,0.87908,0.94979,0.77919,0.85733,0.45274,1.14869,0.000737037,0.000737037,0.000737037
70,893.527,0.77263,0.50456,1.07416,0.925,0.88942,0.9108,0.7597,0.83683,0.50326,1.15121,0.000731538,0.000731538,0.000731538
71,906.272,0.75525,0.48896,1.07013,0.93138,0.87693,0.94641,0.79247,0.81317,0.51729,1.13188,0.000726038,0.000726038,0.000726038
72,919.001,0.7439,0.49348,1.06514,0.88654,0.8919,0.9418,0.78615,0.8443,0.50067,1.16713,0.000720539,0.000720539,0.000720539
73,931.756,0.75758,0.49358,1.06933,0.94651,0.9052,0.94129,0.78341,0.83664,0.5288,1.1624,0.00071504,0.00071504,0.00071504
74,944.512,0.7441,0.46921,1.06194,0.93258,0.9053,0.94092,0.77804,0.8273,0.50158,1.14564,0.00070954,0.00070954,0.00070954
75,957.24,0.7513,0.44409,1.06041,0.93231,0.89925,0.93996,0.76438,0.8713,0.49984,1.16737,0.000704041,0.000704041,0.000704041
76,969.977,0.75673,0.4838,1.08009,0.91836,0.88915,0.94088,0.79016,0.81947,0.48475,1.13725,0.000698541,0.000698541,0.000698541
77,982.716,0.74145,0.46427,1.0511,0.89118,0.91433,0.94341,0.76612,0.86184,0.49028,1.17744,0.000693042,0.000693042,0.000693042
78,995.454,0.74874,0.46001,1.06622,0.89851,0.87582,0.94094,0.78571,0.83094,0.4859,1.13984,0.000687542,0.000687542,0.000687542
79,1008.22,0.72005,0.45479,1.04939,0.90181,0.8885,0.93659,0.78691,0.80462,0.45968,1.12401,0.000682043,0.000682043,0.000682043
80,1020.95,0.74003,0.46656,1.05187,0.95986,0.8571,0.93595,0.78832,0.81757,0.46433,1.14466,0.000676543,0.000676543,0.000676543
81,1033.78,0.73137,0.44435,1.04578,0.92473,0.89872,0.93113,0.77263,0.82321,0.45422,1.15064,0.000671044,0.000671044,0.000671044
82,1046.57,0.73599,0.44611,1.04652,0.90689,0.84266,0.89917,0.74299,0.82144,0.519,1.14247,0.000665545,0.000665545,0.000665545
83,1059.45,0.73452,0.4456,1.04491,0.89603,0.90049,0.93075,0.77631,0.80211,0.4681,1.13837,0.000660045,0.000660045,0.000660045
84,1072.36,0.74394,0.47313,1.07175,0.95872,0.87177,0.93831,0.76846,0.87959,0.48107,1.18724,0.000654546,0.000654546,0.000654546
85,1085.2,0.73451,0.48978,1.05337,0.93729,0.92572,0.94715,0.8035,0.82842,0.45131,1.13373,0.000649046,0.000649046,0.000649046
86,1098.13,0.71511,0.44074,1.04359,0.96916,0.87345,0.92929,0.77924,0.81792,0.46763,1.14489,0.000643547,0.000643547,0.000643547
87,1111.03,0.72799,0.44952,1.05488,0.92725,0.89069,0.94731,0.79868,0.82676,0.45532,1.1391,0.000638047,0.000638047,0.000638047
88,1123.97,0.68669,0.41343,1.02491,0.92293,0.8667,0.94769,0.80701,0.81526,0.46245,1.14364,0.000632548,0.000632548,0.000632548
89,1136.85,0.71233,0.43997,1.03982,0.92418,0.84634,0.93182,0.78141,0.82114,0.49851,1.15138,0.000627048,0.000627048,0.000627048
90,1149.69,0.70343,0.43197,1.0581,0.93754,0.87423,0.94357,0.78469,0.84044,0.44815,1.15174,0.000621549,0.000621549,0.000621549
91,1162.53,0.7034,0.44928,1.04535,0.92819,0.87729,0.9207,0.77788,0.82438,0.45635,1.15209,0.000616049,0.000616049,0.000616049
92,1175.36,0.71644,0.44157,1.04303,0.86793,0.87728,0.92358,0.77336,0.81644,0.49713,1.1524,0.00061055,0.00061055,0.00061055
93,1188.24,0.69595,0.42928,1.04046,0.94316,0.86737,0.92604,0.76401,0.86188,0.46732,1.17232,0.000605051,0.000605051,0.000605051
94,1201.09,0.68946,0.42774,1.03273,0.8974,0.89754,0.94884,0.79739,0.82873,0.45945,1.14588,0.000599551,0.000599551,0.000599551
95,1213.99,0.68434,0.41361,1.04049,0.92171,0.89339,0.95293,0.79498,0.8221,0.4517,1.15779,0.000594052,0.000594052,0.000594052
96,1226.86,0.68616,0.42134,1.03446,0.94293,0.87849,0.94489,0.7944,0.83419,0.45598,1.15158,0.000588552,0.000588552,0.000588552
97,1239.73,0.67676,0.42148,1.03062,0.90733,0.90842,0.95156,0.80377,0.82533,0.44703,1.1506,0.000583053,0.000583053,0.000583053
98,1252.66,0.67477,0.43193,1.03379,0.94713,0.86201,0.93434,0.78687,0.82173,0.44766,1.15038,0.000577553,0.000577553,0.000577553
99,1265.55,0.67808,0.42745,1.03408,0.93712,0.85843,0.91921,0.77771,0.81708,0.4608,1.15029,0.000572054,0.000572054,0.000572054
100,1278.48,0.67586,0.4092,1.03121,0.9296,0.87217,0.96009,0.80688,0.81631,0.44813,1.13786,0.000566554,0.000566554,0.000566554
101,1291.36,0.68327,0.4164,1.03653,0.94976,0.89161,0.95369,0.80589,0.81861,0.4444,1.14561,0.000561055,0.000561055,0.000561055
102,1304.24,0.66452,0.39403,1.02024,0.93103,0.87165,0.93828,0.77961,0.82762,0.46203,1.14998,0.000555556,0.000555556,0.000555556
103,1317.15,0.66526,0.43158,1.0181,0.9127,0.88438,0.93676,0.78126,0.85811,0.49617,1.1829,0.000550056,0.000550056,0.000550056
104,1330.03,0.65527,0.42989,1.02231,0.8944,0.91816,0.9552,0.80202,0.82393,0.45557,1.16836,0.000544557,0.000544557,0.000544557
105,1342.93,0.67118,0.41822,1.03159,0.91354,0.90528,0.94542,0.79715,0.8315,0.4679,1.15194,0.000539057,0.000539057,0.000539057
106,1355.87,0.65468,0.40367,1.01849,0.94795,0.84946,0.91442,0.76541,0.83527,0.48373,1.16524,0.000533558,0.000533558,0.000533558
107,1368.76,0.64523,0.38548,1.02328,0.90594,0.89473,0.92415,0.76703,0.83516,0.47571,1.17288,0.000528058,0.000528058,0.000528058
108,1381.66,0.64621,0.3977,1.02056,0.91314,0.86304,0.93486,0.78353,0.83596,0.48401,1.17597,0.000522559,0.000522559,0.000522559
109,1394.56,0.63945,0.39305,1.01755,0.92428,0.88467,0.93476,0.77622,0.87148,0.48901,1.18355,0.000517059,0.000517059,0.000517059
110,1407.47,0.66133,0.40313,1.0272,0.92926,0.92555,0.94335,0.78949,0.83423,0.42112,1.1699,0.00051156,0.00051156,0.00051156
111,1420.4,0.65213,0.38745,1.02158,0.90824,0.92519,0.94961,0.79994,0.83954,0.43042,1.1697,0.00050606,0.00050606,0.00050606
112,1433.3,0.6522,0.39514,1.02102,0.92637,0.91108,0.95275,0.80602,0.84573,0.44907,1.17134,0.000500561,0.000500561,0.000500561
113,1446.21,0.63931,0.37734,1.01362,0.93064,0.9,0.95716,0.80929,0.84996,0.44427,1.17122,0.000495062,0.000495062,0.000495062
114,1459.17,0.61179,0.36353,1.01332,0.94668,0.85793,0.94368,0.79048,0.8494,0.46306,1.17364,0.000489562,0.000489562,0.000489562
115,1472.09,0.64161,0.39608,1.02125,0.91638,0.90259,0.93766,0.80303,0.81444,0.46574,1.15719,0.000484063,0.000484063,0.000484063
116,1485.01,0.63534,0.39456,1.01665,0.92475,0.88443,0.9199,0.7713,0.83664,0.49113,1.17968,0.000478563,0.000478563,0.000478563
117,1497.91,0.64901,0.4075,1.03117,0.95179,0.92517,0.96361,0.82252,0.81169,0.41819,1.15774,0.000473064,0.000473064,0.000473064
118,1510.92,0.62822,0.37831,1.01959,0.91741,0.94065,0.95755,0.81367,0.82631,0.45299,1.1673,0.000467564,0.000467564,0.000467564
119,1523.9,0.61945,0.38066,1.00593,0.94208,0.90251,0.94857,0.79764,0.83754,0.43537,1.16404,0.000462065,0.000462065,0.000462065
120,1536.79,0.63081,0.38481,1.01095,0.93131,0.89692,0.94041,0.78745,0.84641,0.45956,1.19845,0.000456565,0.000456565,0.000456565
121,1549.71,0.63307,0.39716,1.01187,0.9362,0.89743,0.92595,0.77365,0.86147,0.4579,1.1892,0.000451066,0.000451066,0.000451066
122,1562.6,0.61814,0.38521,1.01143,0.9443,0.89927,0.95343,0.80017,0.82831,0.42866,1.18328,0.000445567,0.000445567,0.000445567
123,1575.48,0.61627,0.37733,1.00565,0.95015,0.88593,0.95068,0.8026,0.83324,0.42749,1.18155,0.000440067,0.000440067,0.000440067
124,1588.37,0.60957,0.37534,1.01436,0.94516,0.88728,0.9461,0.80016,0.81978,0.44337,1.16463,0.000434568,0.000434568,0.000434568
125,1601.23,0.60083,0.37982,0.99348,0.91709,0.89223,0.94743,0.7906,0.83997,0.46387,1.17328,0.000429068,0.000429068,0.000429068
126,1614.14,0.60224,0.36442,1.00024,0.92706,0.88467,0.94915,0.79637,0.84205,0.44291,1.18331,0.000423569,0.000423569,0.000423569
127,1627.01,0.58709,0.3484,1.00003,0.92526,0.90138,0.9489,0.78555,0.85661,0.43091,1.19283,0.000418069,0.000418069,0.000418069
128,1639.89,0.61208,0.38267,1.00809,0.92441,0.90036,0.93726,0.78734,0.84979,0.45798,1.17408,0.00041257,0.00041257,0.00041257
129,1652.79,0.59437,0.36876,0.99197,0.89567,0.91179,0.94791,0.78709,0.82791,0.47218,1.17159,0.00040707,0.00040707,0.00040707
130,1665.67,0.59765,0.38635,1.0019,0.92433,0.87389,0.9356,0.78489,0.8355,0.47409,1.19012,0.000401571,0.000401571,0.000401571
131,1678.62,0.60469,0.38314,1.00483,0.92476,0.87413,0.94451,0.79774,0.8391,0.48157,1.19057,0.000396071,0.000396071,0.000396071
132,1691.5,0.58321,0.35396,0.99788,0.91336,0.90305,0.94608,0.8025,0.84355,0.46135,1.18545,0.000390572,0.000390572,0.000390572
133,1704.37,0.57287,0.34836,0.99671,0.94392,0.87986,0.9474,0.78985,0.84754,0.45556,1.18746,0.000385073,0.000385073,0.000385073
134,1717.29,0.56844,0.34807,0.98971,0.9085,0.9287,0.95195,0.79427,0.85013,0.46171,1.20738,0.000379573,0.000379573,0.000379573
135,1730.32,0.57571,0.35066,0.99071,0.90997,0.91384,0.9546,0.80831,0.84036,0.45626,1.20781,0.000374074,0.000374074,0.000374074
136,1743.37,0.5893,0.36074,0.99747,0.93526,0.90222,0.95809,0.80354,0.85304,0.44295,1.19781,0.000368574,0.000368574,0.000368574
137,1756.25,0.57228,0.35737,0.98511,0.93895,0.90344,0.93321,0.78191,0.8364,0.4647,1.19872,0.000363075,0.000363075,0.000363075
138,1769.17,0.54624,0.34265,0.97684,0.93146,0.87962,0.95164,0.79699,0.84368,0.44511,1.20181,0.000357575,0.000357575,0.000357575
139,1782,0.55673,0.34335,0.98993,0.91157,0.8676,0.94027,0.79512,0.82156,0.44994,1.18507,0.000352076,0.000352076,0.000352076
140,1794.79,0.57462,0.35993,0.98853,0.90615,0.92018,0.93624,0.79368,0.84125,0.48038,1.19735,0.000346576,0.000346576,0.000346576
141,1807.61,0.56436,0.34815,0.99313,0.91755,0.91562,0.95027,0.81016,0.82672,0.43783,1.19624,0.000341077,0.000341077,0.000341077
142,1820.39,0.55838,0.34603,0.9832,0.93274,0.90281,0.9447,0.79081,0.83885,0.44362,1.20422,0.000335578,0.000335578,0.000335578
143,1833.16,0.57333,0.36674,0.99687,0.92466,0.90118,0.9492,0.79376,0.85895,0.44481,1.20681,0.000330078,0.000330078,0.000330078
144,1845.93,0.56719,0.35207,0.99129,0.92473,0.9093,0.94912,0.80029,0.85034,0.44955,1.21228,0.000324579,0.000324579,0.000324579
145,1858.67,0.53454,0.33627,0.97097,0.89877,0.92009,0.94792,0.79733,0.84467,0.44207,1.22133,0.000319079,0.000319079,0.000319079
146,1871.44,0.56028,0.35725,0.98748,0.91958,0.91156,0.95069,0.80786,0.84722,0.44384,1.2152,0.00031358,0.00031358,0.00031358
147,1884.17,0.53699,0.33027,0.97616,0.92973,0.89385,0.94595,0.79721,0.84027,0.44686,1.19474,0.00030808,0.00030808,0.00030808
148,1896.91,0.54491,0.32668,0.9827,0.94015,0.90134,0.93991,0.79193,0.84142,0.45409,1.20796,0.000302581,0.000302581,0.000302581
149,1909.65,0.52706,0.32247,0.98072,0.91858,0.8836,0.93617,0.79643,0.8318,0.46372,1.21217,0.000297081,0.000297081,0.000297081
150,1922.37,0.53412,0.33493,0.97907,0.93729,0.8864,0.94154,0.79478,0.84433,0.46782,1.20581,0.000291582,0.000291582,0.000291582
151,1935.15,0.55337,0.34205,0.97492,0.92434,0.9042,0.93097,0.78469,0.84761,0.45483,1.21941,0.000286083,0.000286083,0.000286083
152,1947.96,0.52707,0.31692,0.96782,0.93098,0.9005,0.92887,0.78162,0.84199,0.45368,1.22164,0.000280583,0.000280583,0.000280583
153,1960.69,0.53384,0.32656,0.97086,0.94173,0.88476,0.91096,0.75732,0.85254,0.48767,1.22521,0.000275084,0.000275084,0.000275084
154,1973.46,0.53404,0.33363,0.98133,0.91057,0.89559,0.91305,0.76339,0.8372,0.48022,1.20321,0.000269584,0.000269584,0.000269584
155,1986.28,0.50273,0.30229,0.96179,0.92784,0.89502,0.93963,0.78654,0.83588,0.46912,1.2032,0.000264085,0.000264085,0.000264085
156,1998.99,0.51954,0.31853,0.96755,0.93449,0.87242,0.94019,0.77815,0.84472,0.4582,1.22625,0.000258585,0.000258585,0.000258585
157,2011.71,0.5104,0.32657,0.96376,0.93835,0.87776,0.94785,0.78497,0.85082,0.47026,1.2322,0.000253086,0.000253086,0.000253086
158,2024.42,0.50646,0.31046,0.96081,0.93163,0.87423,0.94636,0.78613,0.84417,0.44174,1.22924,0.000247586,0.000247586,0.000247586
159,2037.12,0.49673,0.31662,0.96239,0.88152,0.93223,0.95181,0.80071,0.84474,0.44264,1.22797,0.000242087,0.000242087,0.000242087
160,2049.84,0.52219,0.32497,0.97199,0.88658,0.92842,0.94685,0.79407,0.85434,0.44342,1.22401,0.000236587,0.000236587,0.000236587
161,2062.53,0.5138,0.31099,0.96386,0.93648,0.89952,0.95621,0.80545,0.84421,0.43813,1.21198,0.000231088,0.000231088,0.000231088
162,2075.27,0.49696,0.30538,0.96936,0.93942,0.8883,0.95004,0.8021,0.83768,0.43747,1.21696,0.000225589,0.000225589,0.000225589
163,2088,0.49246,0.31551,0.95655,0.94545,0.88391,0.94416,0.79539,0.84373,0.4504,1.22747,0.000220089,0.000220089,0.000220089
164,2100.7,0.49649,0.31422,0.95995,0.91996,0.8867,0.93701,0.79203,0.84649,0.45544,1.22691,0.00021459,0.00021459,0.00021459
165,2113.41,0.50187,0.31292,0.96594,0.92106,0.90065,0.94706,0.79777,0.85382,0.43829,1.23374,0.00020909,0.00020909,0.00020909
166,2126.13,0.48615,0.29971,0.95596,0.92087,0.8961,0.93824,0.78657,0.8622,0.45996,1.25295,0.000203591,0.000203591,0.000203591
167,2138.85,0.47296,0.28695,0.94588,0.91595,0.88842,0.94732,0.80013,0.84914,0.46255,1.24952,0.000198091,0.000198091,0.000198091
168,2151.57,0.482,0.29169,0.94988,0.9327,0.87638,0.93305,0.78308,0.85001,0.46249,1.24829,0.000192592,0.000192592,0.000192592
169,2164.3,0.47178,0.2922,0.95075,0.91927,0.89276,0.94606,0.79214,0.84428,0.43908,1.23377,0.000187092,0.000187092,0.000187092
170,2177.04,0.47564,0.30331,0.95678,0.91462,0.92068,0.94391,0.78842,0.83708,0.44702,1.23631,0.000181593,0.000181593,0.000181593
171,2189.74,0.47059,0.29282,0.95257,0.94259,0.88942,0.9536,0.79884,0.85094,0.43289,1.24823,0.000176094,0.000176094,0.000176094
172,2202.45,0.47702,0.29747,0.95413,0.88838,0.92242,0.94593,0.79945,0.83742,0.44436,1.22969,0.000170594,0.000170594,0.000170594
173,2215.18,0.45691,0.27567,0.93925,0.94515,0.88341,0.93732,0.79285,0.83953,0.45378,1.23862,0.000165095,0.000165095,0.000165095
174,2227.9,0.47232,0.28992,0.9565,0.92243,0.89127,0.93131,0.78722,0.84049,0.46444,1.24125,0.000159595,0.000159595,0.000159595
175,2240.67,0.47355,0.29066,0.96162,0.93088,0.89598,0.9337,0.78607,0.8483,0.46315,1.23537,0.000154096,0.000154096,0.000154096
176,2253.37,0.46908,0.28203,0.95499,0.93611,0.89648,0.93955,0.78907,0.84422,0.46775,1.22934,0.000148596,0.000148596,0.000148596
177,2266.07,0.46378,0.28016,0.95416,0.94342,0.88758,0.94363,0.7977,0.8519,0.45532,1.23679,0.000143097,0.000143097,0.000143097
178,2278.81,0.4686,0.28597,0.95302,0.94076,0.87905,0.94257,0.79194,0.83291,0.44251,1.22712,0.000137597,0.000137597,0.000137597
179,2291.51,0.45552,0.28737,0.94712,0.93784,0.89671,0.93874,0.78425,0.84523,0.4588,1.23503,0.000132098,0.000132098,0.000132098
180,2304.21,0.47397,0.29054,0.96133,0.93324,0.89966,0.92921,0.78089,0.8496,0.46751,1.23967,0.000126598,0.000126598,0.000126598
181,2316.93,0.45397,0.2858,0.94308,0.94524,0.89971,0.93509,0.78917,0.83217,0.44411,1.234,0.000121099,0.000121099,0.000121099
182,2329.61,0.44699,0.28527,0.94702,0.90046,0.92286,0.94387,0.79708,0.83541,0.44694,1.24087,0.0001156,0.0001156,0.0001156
183,2342.34,0.44559,0.28911,0.93942,0.93059,0.89523,0.93983,0.79313,0.84463,0.45271,1.24943,0.0001101,0.0001101,0.0001101
184,2355.03,0.44285,0.28308,0.9455,0.90149,0.90241,0.93869,0.79016,0.84419,0.46147,1.25276,0.000104601,0.000104601,0.000104601
