epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,688.959,0.65754,0.42896,1.03556,0.91391,0.91406,0.95292,0.7818,0.85445,0.44564,1.18225,7.2775e-05,7.2775e-05,7.2775e-05
57,701.22,0.65073,0.39971,1.02796,0.94799,0.87373,0.94562,0.79044,0.81888,0.46174,1.15211,7.228e-05,7.228e-05,7.228e-05
58,713.515,0.66683,0.41005,1.03835,0.93991,0.90996,0.94462,0.79759,0.81357,0.43987,1.15323,7.1785e-05,7.1785e-05,7.1785e-05
59,725.827,0.63754,0.40458,1.01612,0.91138,0.92058,0.94183,0.78057,0.81698,0.45499,1.16881,7.129e-05,7.129e-05,7.129e-05
60,738.13,0.63681,0.40566,1.02122,0.91364,0.90274,0.93754,0.78043,0.82733,0.44896,1.18879,7.0795e-05,7.0795e-05,7.0795e-05
61,750.424,0.63732,0.40193,1.02543,0.95375,0.91938,0.94826,0.79488,0.82705,0.4466,1.15558,7.03e-05,7.03e-05,7.03e-05
62,762.727,0.62577,0.40262,1.01626,0.94725,0.90954,0.92996,0.77975,0.82957,0.44206,1.16822,6.9805e-05,6.9805e-05,6.9805e-05
63,775.018,0.64155,0.38908,1.01567,0.93713,0.90197,0.94356,0.80015,0.81076,0.42629,1.17503,6.931e-05,6.931e-05,6.931e-05
64,787.395,0.63527,0.37703,1.02178,0.93489,0.91771,0.94245,0.79622,0.8176,0.47304,1.16849,6.8815e-05,6.8815e-05,6.8815e-05
65,799.682,0.62561,0.37364,1.0185,0.94365,0.90321,0.93893,0.78246,0.81606,0.44609,1.17801,6.832e-05,6.832e-05,6.832e-05
66,811.975,0.60714,0.38542,0.99553,0.93903,0.90859,0.9484,0.79244,0.82999,0.43564,1.17116,6.7825e-05,6.7825e-05,6.7825e-05
67,824.275,0.62046,0.39956,1.01141,0.9327,0.90362,0.94717,0.80272,0.78751,0.43871,1.14027,6.733e-05,6.733e-05,6.733e-05
68,836.572,0.6186,0.37722,1.01825,0.90433,0.91141,0.93174,0.78168,0.85248,0.468,1.18957,6.6835e-05,6.6835e-05,6.6835e-05
69,848.852,0.58959,0.35965,1.00158,0.92729,0.89606,0.94632,0.79313,0.82912,0.46243,1.17831,6.634e-05,6.634e-05,6.634e-05
70,861.137,0.60232,0.37148,0.99686,0.92656,0.90052,0.93469,0.77993,0.84823,0.45611,1.19141,6.5845e-05,6.5845e-05,6.5845e-05
71,873.436,0.60765,0.38352,1.01133,0.94175,0.88608,0.94562,0.79641,0.80284,0.44896,1.15558,6.535e-05,6.535e-05,6.535e-05
72,885.737,0.5915,0.37539,1.00344,0.91425,0.90299,0.94204,0.79764,0.82859,0.45534,1.19028,6.4855e-05,6.4855e-05,6.4855e-05
73,898.1,0.58172,0.36995,0.99878,0.90344,0.92959,0.93979,0.80144,0.80779,0.43641,1.18605,6.436e-05,6.436e-05,6.436e-05
74,910.415,0.58254,0.36521,0.99309,0.898,0.90871,0.93915,0.78958,0.81986,0.45706,1.18637,6.3865e-05,6.3865e-05,6.3865e-05
75,922.695,0.58369,0.3614,0.98957,0.93609,0.90576,0.93929,0.79288,0.81407,0.45602,1.1852,6.337e-05,6.337e-05,6.337e-05
76,934.965,0.58807,0.37536,1.00352,0.92637,0.88954,0.93694,0.78138,0.81469,0.46548,1.17921,6.2875e-05,6.2875e-05,6.2875e-05
77,947.241,0.58328,0.36366,0.99714,0.9113,0.90945,0.94903,0.79,0.8259,0.4341,1.20024,6.238e-05,6.238e-05,6.238e-05
78,959.539,0.5846,0.36399,0.99887,0.94366,0.90657,0.9489,0.79078,0.83736,0.43597,1.21018,6.1885e-05,6.1885e-05,6.1885e-05
79,971.83,0.56866,0.35486,0.99521,0.94256,0.91743,0.93963,0.77458,0.86646,0.43914,1.22195,6.139e-05,6.139e-05,6.139e-05
80,984.121,0.56487,0.34678,0.98483,0.94021,0.90233,0.93584,0.78653,0.80108,0.44735,1.18436,6.0895e-05,6.0895e-05,6.0895e-05
81,996.416,0.58058,0.34952,0.99183,0.88691,0.9287,0.93561,0.7886,0.81526,0.45247,1.17851,6.04e-05,6.04e-05,6.04e-05
82,1008.7,0.58208,0.36525,0.99551,0.94121,0.87982,0.94019,0.78885,0.82874,0.44134,1.18963,5.9905e-05,5.9905e-05,5.9905e-05
83,1021.06,0.5716,0.36165,0.99032,0.91024,0.89688,0.94288,0.7904,0.81977,0.46797,1.18582,5.941e-05,5.941e-05,5.941e-05
84,1033.34,0.56762,0.36669,0.98853,0.90858,0.92902,0.93584,0.78032,0.838,0.47122,1.2051,5.8915e-05,5.8915e-05,5.8915e-05
85,1045.6,0.56124,0.35591,0.98668,0.93316,0.91339,0.9507,0.79811,0.83802,0.45237,1.21268,5.842e-05,5.842e-05,5.842e-05
86,1057.87,0.54791,0.33854,0.97789,0.94662,0.89501,0.93946,0.78628,0.82399,0.4422,1.20554,5.7925e-05,5.7925e-05,5.7925e-05
87,1070.15,0.55573,0.34225,0.9912,0.93076,0.88794,0.94183,0.79464,0.8128,0.44109,1.19529,5.743e-05,5.743e-05,5.743e-05
88,1082.44,0.55946,0.33306,0.97666,0.92296,0.89266,0.94159,0.78708,0.8234,0.44792,1.19868,5.6935e-05,5.6935e-05,5.6935e-05
89,1094.71,0.5472,0.35614,0.98096,0.91418,0.88014,0.94035,0.79102,0.83643,0.45477,1.19616,5.644e-05,5.644e-05,5.644e-05
90,1106.98,0.55253,0.33628,0.98847,0.93446,0.87435,0.93708,0.79216,0.82313,0.46822,1.20337,5.5945e-05,5.5945e-05,5.5945e-05
91,1119.28,0.54757,0.3361,0.9843,0.91456,0.91259,0.95041,0.78763,0.84366,0.43514,1.20369,5.545e-05,5.545e-05,5.545e-05
92,1131.57,0.54576,0.33319,0.97907,0.94639,0.86736,0.93763,0.77873,0.84027,0.4526,1.20036,5.4955e-05,5.4955e-05,5.4955e-05
93,1143.91,0.55355,0.34828,0.99416,0.92645,0.89243,0.93759,0.78675,0.83075,0.45102,1.20213,5.446e-05,5.446e-05,5.446e-05
94,1156.2,0.53346,0.33578,0.97812,0.92188,0.90981,0.94093,0.78441,0.82685,0.45693,1.1953,5.3965e-05,5.3965e-05,5.3965e-05
95,1168.46,0.52452,0.33368,0.97727,0.90766,0.92707,0.93934,0.79515,0.81314,0.45113,1.19463,5.347e-05,5.347e-05,5.347e-05
96,1180.76,0.52389,0.32979,0.96985,0.89536,0.92608,0.94396,0.80252,0.8175,0.45087,1.1959,5.2975e-05,5.2975e-05,5.2975e-05
97,1193.03,0.52707,0.33199,0.96959,0.91015,0.91029,0.9448,0.79854,0.82345,0.47113,1.20691,5.248e-05,5.248e-05,5.248e-05
98,1205.33,0.53021,0.33212,0.97413,0.92113,0.91022,0.94155,0.80041,0.8148,0.45882,1.20288,5.1985e-05,5.1985e-05,5.1985e-05
99,1217.64,0.53408,0.33972,0.98341,0.93145,0.90767,0.94522,0.79514,0.83166,0.45317,1.19311,5.149e-05,5.149e-05,5.149e-05
100,1229.9,0.53208,0.33985,0.97857,0.92435,0.91886,0.94653,0.802,0.82109,0.44531,1.19587,5.0995e-05,5.0995e-05,5.0995e-05
101,1242.19,0.5288,0.34193,0.97526,0.89933,0.92386,0.94037,0.79422,0.83391,0.47127,1.21256,5.05e-05,5.05e-05,5.05e-05
102,1254.58,0.5197,0.32703,0.97103,0.92392,0.91378,0.95099,0.80861,0.79918,0.43985,1.18713,5.0005e-05,5.0005e-05,5.0005e-05
103,1266.87,0.52011,0.31867,0.96549,0.92796,0.91222,0.93875,0.79982,0.80485,0.4456,1.19668,4.951e-05,4.951e-05,4.951e-05
104,1279.17,0.5092,0.3177,0.96199,0.91498,0.91451,0.94731,0.79892,0.83565,0.45735,1.23726,4.9015e-05,4.9015e-05,4.9015e-05
105,1291.44,0.51841,0.33671,0.96964,0.92878,0.92435,0.94361,0.80078,0.81441,0.45125,1.21779,4.852e-05,4.852e-05,4.852e-05
106,1303.72,0.52591,0.32324,0.97055,0.9315,0.88564,0.94487,0.79552,0.83471,0.4474,1.2382,4.8025e-05,4.8025e-05,4.8025e-05
107,1316.01,0.50481,0.31035,0.9705,0.92997,0.91418,0.9364,0.7821,0.83641,0.46691,1.23034,4.753e-05,4.753e-05,4.753e-05
108,1328.3,0.52658,0.31975,0.97296,0.92924,0.89726,0.9352,0.77229,0.8344,0.45584,1.22455,4.7035e-05,4.7035e-05,4.7035e-05
109,1340.61,0.49799,0.31851,0.96627,0.93448,0.88914,0.9391,0.77128,0.84866,0.46007,1.24104,4.654e-05,4.654e-05,4.654e-05
110,1352.9,0.50847,0.30684,0.96328,0.92837,0.88221,0.94016,0.79093,0.82725,0.46706,1.23519,4.6045e-05,4.6045e-05,4.6045e-05
111,1365.2,0.49359,0.30718,0.95753,0.93831,0.8827,0.93492,0.78402,0.84326,0.47017,1.23482,4.555e-05,4.555e-05,4.555e-05
112,1377.56,0.49764,0.31205,0.96108,0.91103,0.89426,0.94167,0.79031,0.83541,0.4531,1.2527,4.5055e-05,4.5055e-05,4.5055e-05
113,1389.83,0.50068,0.31043,0.96101,0.90197,0.90617,0.93935,0.78395,0.84582,0.46069,1.25693,4.456e-05,4.456e-05,4.456e-05
114,1402.12,0.49521,0.30525,0.96585,0.92957,0.88349,0.94411,0.79111,0.83316,0.44812,1.22478,4.4065e-05,4.4065e-05,4.4065e-05
115,1414.42,0.50562,0.31341,0.97515,0.93071,0.90624,0.95015,0.79407,0.84414,0.4477,1.23446,4.357e-05,4.357e-05,4.357e-05
116,1426.71,0.48926,0.30203,0.95907,0.91515,0.92165,0.94257,0.78328,0.84492,0.44957,1.23619,4.3075e-05,4.3075e-05,4.3075e-05
117,1438.99,0.50819,0.30955,0.97762,0.89425,0.9352,0.94625,0.79051,0.83771,0.45902,1.22315,4.258e-05,4.258e-05,4.258e-05
118,1451.3,0.48745,0.30492,0.95928,0.89243,0.92983,0.93809,0.78739,0.82912,0.45894,1.22941,4.2085e-05,4.2085e-05,4.2085e-05
119,1463.64,0.4871,0.30752,0.95556,0.90746,0.93822,0.94284,0.79339,0.82483,0.44524,1.23224,4.159e-05,4.159e-05,4.159e-05
120,1475.92,0.49826,0.31573,0.96844,0.9406,0.88914,0.94832,0.79776,0.84101,0.43723,1.24058,4.1095e-05,4.1095e-05,4.1095e-05
121,1488.19,0.48346,0.31428,0.95868,0.94413,0.891,0.94833,0.80159,0.83565,0.45028,1.22638,4.06e-05,4.06e-05,4.06e-05
122,1500.56,0.47957,0.30337,0.95315,0.9419,0.89189,0.94037,0.79119,0.82596,0.45458,1.23645,4.0105e-05,4.0105e-05,4.0105e-05
123,1512.85,0.47485,0.29989,0.95632,0.93898,0.8823,0.94539,0.79746,0.82349,0.4451,1.23392,3.961e-05,3.961e-05,3.961e-05
124,1525.13,0.48854,0.30783,0.96167,0.91145,0.92174,0.94654,0.79814,0.83599,0.45756,1.24125,3.9115e-05,3.9115e-05,3.9115e-05
125,1537.43,0.46616,0.31064,0.94683,0.95644,0.90215,0.94597,0.80118,0.82257,0.45221,1.22949,3.862e-05,3.862e-05,3.862e-05
126,1549.72,0.4742,0.2984,0.94996,0.93748,0.90394,0.94491,0.8011,0.84152,0.44126,1.23371,3.8125e-05,3.8125e-05,3.8125e-05
127,1562.02,0.4859,0.30938,0.96348,0.89041,0.94038,0.94318,0.78991,0.84672,0.43508,1.22401,3.763e-05,3.763e-05,3.763e-05
128,1574.32,0.48814,0.30275,0.96327,0.91377,0.91581,0.93752,0.78666,0.83196,0.44657,1.2335,3.7135e-05,3.7135e-05,3.7135e-05
129,1586.59,0.46863,0.28628,0.94948,0.91749,0.92011,0.94301,0.78851,0.82916,0.44994,1.23396,3.664e-05,3.664e-05,3.664e-05
130,1598.88,0.47978,0.30452,0.95738,0.90495,0.93213,0.94525,0.78756,0.82871,0.44625,1.23286,3.6145e-05,3.6145e-05,3.6145e-05
131,1611.25,0.48176,0.31467,0.96351,0.89936,0.91992,0.94882,0.78988,0.84682,0.4388,1.23954,3.565e-05,3.565e-05,3.565e-05
132,1623.54,0.47952,0.30229,0.95134,0.8895,0.93478,0.94952,0.79532,0.83822,0.44378,1.2412,3.5155e-05,3.5155e-05,3.5155e-05
133,1635.81,0.46745,0.27683,0.95217,0.92422,0.89787,0.94549,0.79118,0.85475,0.45111,1.25026,3.466e-05,3.466e-05,3.466e-05
134,1648.11,0.44418,0.27574,0.9447,0.91836,0.90378,0.94371,0.7967,0.83556,0.44476,1.24459,3.4165e-05,3.4165e-05,3.4165e-05
135,1660.36,0.45513,0.29816,0.94976,0.90599,0.92064,0.94001,0.78625,0.84049,0.46151,1.24534,3.367e-05,3.367e-05,3.367e-05
136,1672.65,0.45214,0.28966,0.93817,0.94241,0.88294,0.9439,0.79258,0.83387,0.46569,1.23662,3.3175e-05,3.3175e-05,3.3175e-05
137,1684.94,0.46889,0.29226,0.9503,0.90364,0.93265,0.94677,0.80267,0.82224,0.4491,1.23746,3.268e-05,3.268e-05,3.268e-05
138,1697.22,0.45135,0.27797,0.94624,0.9175,0.90801,0.94602,0.79667,0.84067,0.45792,1.25404,3.2185e-05,3.2185e-05,3.2185e-05
139,1709.51,0.44755,0.27902,0.94682,0.90551,0.91066,0.94848,0.79982,0.83235,0.47248,1.24835,3.169e-05,3.169e-05,3.169e-05
140,1721.81,0.46045,0.28541,0.94612,0.91706,0.90383,0.94394,0.79422,0.82541,0.45621,1.2371,3.1195e-05,3.1195e-05,3.1195e-05
141,1734.16,0.43935,0.26403,0.9406,0.89814,0.92541,0.93965,0.791,0.8263,0.45737,1.24247,3.07e-05,3.07e-05,3.07e-05
142,1746.46,0.44053,0.27515,0.93283,0.92161,0.92004,0.94305,0.79907,0.82424,0.46425,1.24396,3.0205e-05,3.0205e-05,3.0205e-05
143,1758.75,0.45857,0.28857,0.95235,0.94316,0.8987,0.94548,0.80332,0.82529,0.45284,1.23561,2.971e-05,2.971e-05,2.971e-05
144,1771.03,0.46898,0.29023,0.95107,0.9371,0.89747,0.9456,0.80263,0.83487,0.46464,1.24219,2.9215e-05,2.9215e-05,2.9215e-05
145,1783.3,0.44153,0.27521,0.94039,0.92325,0.92068,0.9467,0.80368,0.82737,0.46017,1.24015,2.872e-05,2.872e-05,2.872e-05
146,1795.57,0.45784,0.28106,0.94904,0.92065,0.91257,0.94301,0.80189,0.82726,0.45881,1.25065,2.8225e-05,2.8225e-05,2.8225e-05
147,1807.86,0.44398,0.28374,0.9369,0.90979,0.92459,0.9433,0.7974,0.8282,0.46386,1.26433,2.773e-05,2.773e-05,2.773e-05
