epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,666.535,0.775,0.50076,1.0789,0.94268,0.89988,0.9576,0.79015,0.82577,0.46742,1.14429,0.000550056,0.000550056,0.000550056
53,679.265,0.76679,0.49254,1.07007,0.9158,0.90472,0.94108,0.78234,0.81932,0.45686,1.15249,0.000539057,0.000539057,0.000539057
54,692.028,0.77391,0.50257,1.07842,0.86915,0.9157,0.95443,0.78794,0.83526,0.47121,1.14717,0.000528058,0.000528058,0.000528058
55,704.751,0.77845,0.48752,1.08448,0.92998,0.86972,0.92843,0.78387,0.80591,0.474,1.12797,0.000517059,0.000517059,0.000517059
56,717.48,0.773,0.49833,1.07943,0.94256,0.90283,0.9333,0.77597,0.80463,0.45019,1.13271,0.00050606,0.00050606,0.00050606
57,730.238,0.77618,0.504,1.07242,0.89346,0.88631,0.92973,0.78643,0.82556,0.47991,1.13627,0.000495062,0.000495062,0.000495062
58,742.974,0.75832,0.47976,1.07167,0.94789,0.88456,0.95565,0.80775,0.80477,0.44025,1.13308,0.000484063,0.000484063,0.000484063
59,755.768,0.73109,0.46038,1.05086,0.94604,0.84182,0.93987,0.78525,0.80635,0.44894,1.13029,0.000473064,0.000473064,0.000473064
60,768.501,0.72905,0.47077,1.05321,0.9183,0.91865,0.95049,0.79318,0.80133,0.45412,1.14631,0.000462065,0.000462065,0.000462065
61,781.222,0.7199,0.45863,1.04557,0.93651,0.90007,0.93191,0.7723,0.81781,0.45753,1.13881,0.000451066,0.000451066,0.000451066
62,793.974,0.72833,0.43529,1.05202,0.93233,0.89624,0.95142,0.80094,0.81261,0.44393,1.13136,0.000440067,0.000440067,0.000440067
63,806.71,0.74292,0.45661,1.05101,0.9144,0.91464,0.96355,0.81138,0.79002,0.43936,1.1299,0.000429068,0.000429068,0.000429068
64,819.507,0.72431,0.44275,1.05,0.94177,0.88383,0.96022,0.81826,0.78291,0.41731,1.12405,0.000418069,0.000418069,0.000418069
65,832.393,0.73513,0.45952,1.05713,0.93885,0.89604,0.96405,0.82338,0.77178,0.41207,1.11214,0.00040707,0.00040707,0.00040707
66,845.173,0.71901,0.43986,1.04509,0.942,0.87081,0.93112,0.78289,0.78888,0.44372,1.12954,0.000396071,0.000396071,0.000396071
67,857.927,0.70134,0.42182,1.04107,0.92641,0.89589,0.94085,0.7955,0.77871,0.4499,1.11511,0.000385073,0.000385073,0.000385073
68,870.632,0.7053,0.43513,1.04318,0.90367,0.8983,0.94648,0.79724,0.79932,0.46402,1.13126,0.000374074,0.000374074,0.000374074
69,883.34,0.68405,0.43025,1.03866,0.92775,0.89381,0.94349,0.78897,0.81954,0.45263,1.13138,0.000363075,0.000363075,0.000363075
70,896.102,0.71099,0.44102,1.0437,0.89908,0.88558,0.9391,0.79551,0.7964,0.45221,1.11862,0.000352076,0.000352076,0.000352076
71,908.841,0.6949,0.43263,1.04113,0.94423,0.88741,0.95717,0.81342,0.7881,0.44688,1.13108,0.000341077,0.000341077,0.000341077
72,921.647,0.68022,0.4301,1.03671,0.94602,0.88068,0.96052,0.81348,0.81817,0.41863,1.14461,0.000330078,0.000330078,0.000330078
73,934.365,0.68436,0.42962,1.03624,0.90848,0.91196,0.95229,0.8187,0.79103,0.45055,1.11999,0.000319079,0.000319079,0.000319079
74,947.099,0.68239,0.42272,1.03436,0.93342,0.92051,0.95183,0.80885,0.80868,0.43588,1.14159,0.00030808,0.00030808,0.00030808
75,959.846,0.6856,0.40004,1.03609,0.96151,0.88274,0.95635,0.81006,0.81781,0.44895,1.14711,0.000297081,0.000297081,0.000297081
76,972.58,0.67851,0.41725,1.04246,0.93078,0.90291,0.94978,0.80627,0.81092,0.45275,1.13882,0.000286083,0.000286083,0.000286083
77,985.32,0.66911,0.40102,1.02215,0.91302,0.92301,0.95735,0.81761,0.79586,0.43299,1.13104,0.000275084,0.000275084,0.000275084
78,998.094,0.66814,0.39682,1.03036,0.94628,0.89554,0.9507,0.81585,0.78723,0.43791,1.12329,0.000264085,0.000264085,0.000264085
79,1010.83,0.6452,0.39637,1.01595,0.91725,0.90859,0.94972,0.8104,0.80071,0.4346,1.13605,0.000253086,0.000253086,0.000253086
80,1023.58,0.65031,0.40924,1.01872,0.91164,0.90693,0.95031,0.80782,0.80979,0.42945,1.13715,0.000242087,0.000242087,0.000242087
81,1036.31,0.64378,0.38346,1.01082,0.91599,0.89473,0.95313,0.81034,0.79203,0.43144,1.13421,0.000231088,0.000231088,0.000231088
82,1049.06,0.63791,0.37426,1.01204,0.92515,0.89929,0.93302,0.79409,0.79764,0.44826,1.13118,0.000220089,0.000220089,0.000220089
83,1061.81,0.65335,0.39397,1.00962,0.93589,0.89985,0.93842,0.79957,0.79722,0.44793,1.12749,0.00020909,0.00020909,0.00020909
84,1074.53,0.64603,0.39593,1.02762,0.92923,0.90575,0.95087,0.81347,0.79148,0.44605,1.1227,0.000198091,0.000198091,0.000198091
85,1087.34,0.63699,0.40029,1.01444,0.93786,0.89358,0.94272,0.80557,0.79074,0.45173,1.12633,0.000187092,0.000187092,0.000187092
86,1100.1,0.61623,0.37179,1.00379,0.92807,0.89047,0.95265,0.81282,0.78815,0.4465,1.1275,0.000176094,0.000176094,0.000176094
87,1112.86,0.637,0.37726,1.01908,0.91211,0.90417,0.94978,0.80508,0.79723,0.44348,1.13481,0.000165095,0.000165095,0.000165095
88,1125.61,0.59648,0.3469,0.9896,0.93109,0.87158,0.941,0.79797,0.79178,0.43773,1.13803,0.000154096,0.000154096,0.000154096
89,1138.35,0.60846,0.36756,0.99848,0.90343,0.91496,0.95578,0.8176,0.78694,0.42476,1.13751,0.000143097,0.000143097,0.000143097
90,1151.09,0.60749,0.36607,1.01857,0.93172,0.90834,0.9538,0.80578,0.80108,0.42921,1.13364,0.000132098,0.000132098,0.000132098
91,1164.28,0.52125,0.27159,0.96173,0.94837,0.89073,0.93486,0.79781,0.79476,0.44003,1.14822,0.000121099,0.000121099,0.000121099
92,1177,0.52137,0.26412,0.95259,0.92942,0.89635,0.94312,0.80968,0.79121,0.44502,1.14421,0.0001101,0.0001101,0.0001101
93,1189.69,0.50323,0.25355,0.95269,0.9095,0.925,0.9425,0.81194,0.77513,0.4349,1.13566,9.91012e-05,9.91012e-05,9.91012e-05
94,1202.39,0.50262,0.25477,0.95604,0.92196,0.91569,0.94445,0.80975,0.7897,0.4267,1.13926,8.81023e-05,8.81023e-05,8.81023e-05
95,1215.07,0.48153,0.24161,0.93297,0.92499,0.92479,0.95681,0.81625,0.79072,0.42656,1.14055,7.71034e-05,7.71034e-05,7.71034e-05
96,1227.75,0.48533,0.24905,0.94624,0.9266,0.92923,0.95754,0.81909,0.78159,0.42784,1.13519,6.61045e-05,6.61045e-05,6.61045e-05
97,1240.44,0.47015,0.24176,0.92381,0.91264,0.92474,0.95857,0.81774,0.78295,0.42516,1.13723,5.51056e-05,5.51056e-05,5.51056e-05
98,1253.14,0.46598,0.22902,0.93143,0.90811,0.92424,0.95464,0.82067,0.78369,0.43144,1.13916,4.41067e-05,4.41067e-05,4.41067e-05
99,1265.83,0.46088,0.22923,0.91093,0.91643,0.92229,0.9518,0.82273,0.7746,0.42081,1.13948,3.31078e-05,3.31078e-05,3.31078e-05
100,1278.5,0.46039,0.23387,0.93769,0.91382,0.91837,0.95419,0.82221,0.779,0.42431,1.13714,2.21089e-05,2.21089e-05,2.21089e-05
