epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,516.341,0.86538,0.59863,1.11924,0.93293,0.87256,0.95228,0.78415,0.83468,0.48642,1.13445,0.00079705,0.00079705,0.00079705
43,528.586,0.85484,0.5978,1.12006,0.90589,0.90708,0.94712,0.77751,0.85493,0.51675,1.15676,0.0007921,0.0007921,0.0007921
44,540.852,0.87734,0.5976,1.11568,0.9212,0.88034,0.95509,0.78911,0.81646,0.48267,1.14577,0.00078715,0.00078715,0.00078715
45,553.197,0.83643,0.59493,1.09958,0.93283,0.84288,0.94222,0.77535,0.8226,0.4919,1.12949,0.0007822,0.0007822,0.0007822
46,565.465,0.84257,0.58624,1.10682,0.94668,0.89029,0.95136,0.77323,0.84998,0.46551,1.14965,0.00077725,0.00077725,0.00077725
47,577.732,0.85203,0.59212,1.11548,0.92314,0.88015,0.95584,0.78643,0.84298,0.45558,1.1478,0.0007723,0.0007723,0.0007723
48,589.997,0.85707,0.56697,1.1102,0.90153,0.92692,0.9567,0.78857,0.82397,0.46221,1.14255,0.00076735,0.00076735,0.00076735
49,602.238,0.85035,0.53989,1.10264,0.88677,0.91828,0.96135,0.80111,0.81047,0.44147,1.13646,0.0007624,0.0007624,0.0007624
50,614.554,0.80755,0.5219,1.09109,0.91372,0.86619,0.94332,0.78686,0.82308,0.48196,1.13871,0.00075745,0.00075745,0.00075745
51,626.821,0.8333,0.5653,1.10379,0.93086,0.87918,0.95396,0.79637,0.83384,0.45318,1.13596,0.0007525,0.0007525,0.0007525
52,639.091,0.81418,0.5571,1.09933,0.90044,0.88064,0.94607,0.77824,0.8308,0.46411,1.15506,0.00074755,0.00074755,0.00074755
53,651.367,0.81467,0.55731,1.0903,0.96325,0.88253,0.95291,0.80102,0.80531,0.43759,1.12848,0.0007426,0.0007426,0.0007426
54,663.766,0.81099,0.55208,1.10249,0.95456,0.84502,0.9385,0.78401,0.81882,0.46184,1.1377,0.00073765,0.00073765,0.00073765
55,676.085,0.80802,0.53668,1.09169,0.91866,0.88677,0.94918,0.79156,0.80554,0.45475,1.13001,0.0007327,0.0007327,0.0007327
56,688.397,0.81098,0.56841,1.1077,0.94981,0.86782,0.95953,0.7928,0.82006,0.45195,1.1352,0.00072775,0.00072775,0.00072775
57,700.73,0.80845,0.53069,1.10173,0.92814,0.89269,0.96467,0.8023,0.82309,0.45131,1.13902,0.0007228,0.0007228,0.0007228
58,713.14,0.82079,0.53803,1.11261,0.9392,0.92452,0.97044,0.80525,0.83717,0.43199,1.14067,0.00071785,0.00071785,0.00071785
59,725.628,0.78071,0.50813,1.08174,0.91613,0.83833,0.91603,0.76305,0.83072,0.49524,1.13404,0.0007129,0.0007129,0.0007129
60,738.016,0.78776,0.53484,1.08289,0.93952,0.89046,0.95077,0.80196,0.79302,0.44291,1.11818,0.00070795,0.00070795,0.00070795
61,750.334,0.80176,0.54617,1.10116,0.91116,0.8869,0.94827,0.79159,0.80801,0.45708,1.13296,0.000703,0.000703,0.000703
62,762.623,0.79338,0.54484,1.08848,0.88455,0.91665,0.95152,0.80015,0.83095,0.47402,1.14351,0.00069805,0.00069805,0.00069805
63,774.943,0.81169,0.52153,1.0927,0.97024,0.91211,0.96323,0.81189,0.79416,0.41532,1.12627,0.0006931,0.0006931,0.0006931
64,787.342,0.80325,0.50952,1.0978,0.89317,0.89746,0.94261,0.78763,0.80574,0.45583,1.11447,0.00068815,0.00068815,0.00068815
65,799.72,0.78736,0.51312,1.08132,0.93502,0.88554,0.96126,0.80152,0.81294,0.44078,1.11987,0.0006832,0.0006832,0.0006832
66,812.055,0.7652,0.4989,1.06067,0.92668,0.89431,0.95076,0.79186,0.81329,0.45255,1.12337,0.00067825,0.00067825,0.00067825
67,824.379,0.78395,0.53738,1.08473,0.90447,0.89919,0.94784,0.78332,0.79242,0.46004,1.12645,0.0006733,0.0006733,0.0006733
68,836.736,0.79795,0.51414,1.09575,0.93438,0.90803,0.95495,0.80837,0.82683,0.44961,1.13974,0.00066835,0.00066835,0.00066835
69,849.056,0.755,0.47683,1.06577,0.90973,0.86584,0.94729,0.79731,0.81762,0.46712,1.12105,0.0006634,0.0006634,0.0006634
