epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,231.654,0.89911,0.71186,1.14017,0.91297,0.80629,0.87042,0.69095,0.87513,0.56932,1.17925,0.000737037,0.000737037,0.000737037
19,244.442,0.87494,0.65842,1.12433,0.82723,0.89643,0.94118,0.75984,0.90144,0.55243,1.21122,0.00071504,0.00071504,0.00071504
20,257.28,0.87973,0.6526,1.1261,0.8328,0.85549,0.89294,0.71357,0.91156,0.60622,1.21866,0.000693042,0.000693042,0.000693042
21,270.078,0.8911,0.67267,1.1306,0.80433,0.84748,0.82284,0.6638,0.84891,0.58482,1.15998,0.000671044,0.000671044,0.000671044
22,282.875,0.84113,0.60332,1.10866,0.8216,0.91392,0.94337,0.77601,0.82512,0.50203,1.14289,0.000649046,0.000649046,0.000649046
23,295.683,0.83352,0.60738,1.10831,0.91667,0.8292,0.9298,0.75919,0.83828,0.49754,1.17209,0.000627048,0.000627048,0.000627048
24,308.506,0.87672,0.64284,1.13539,0.86557,0.85757,0.93021,0.75427,0.86841,0.56244,1.16257,0.000605051,0.000605051,0.000605051
25,321.295,0.84839,0.62101,1.11667,0.86877,0.90452,0.9349,0.77427,0.83336,0.51875,1.14577,0.000583053,0.000583053,0.000583053
26,334.112,0.84442,0.59972,1.10736,0.91477,0.87812,0.95526,0.7816,0.84167,0.49349,1.14489,0.000561055,0.000561055,0.000561055
27,346.953,0.82092,0.57102,1.09492,0.91645,0.85774,0.94303,0.77399,0.83252,0.48601,1.14402,0.000539057,0.000539057,0.000539057
28,359.742,0.82233,0.57131,1.10068,0.93305,0.83304,0.9368,0.77768,0.80079,0.45329,1.11995,0.000517059,0.000517059,0.000517059
29,372.592,0.83586,0.5947,1.10817,0.89388,0.84532,0.93695,0.76064,0.84072,0.48437,1.14591,0.000495062,0.000495062,0.000495062
30,385.411,0.81712,0.54415,1.09231,0.87015,0.85924,0.93366,0.78033,0.81708,0.47241,1.12836,0.000473064,0.000473064,0.000473064
31,398.223,0.8128,0.54882,1.08969,0.90588,0.88255,0.95349,0.80609,0.79501,0.47074,1.11179,0.000451066,0.000451066,0.000451066
32,411.06,0.79973,0.53196,1.09434,0.90686,0.87367,0.94254,0.7935,0.80183,0.46881,1.11865,0.000429068,0.000429068,0.000429068
33,423.901,0.77487,0.49864,1.07807,0.90667,0.85386,0.94143,0.78919,0.79523,0.48035,1.12708,0.00040707,0.00040707,0.00040707
34,436.762,0.80142,0.52643,1.09438,0.91844,0.90392,0.95098,0.80059,0.80326,0.45506,1.12712,0.000385073,0.000385073,0.000385073
35,449.591,0.77523,0.49571,1.07821,0.92825,0.88925,0.95953,0.81621,0.78322,0.45528,1.11113,0.000363075,0.000363075,0.000363075
36,462.453,0.77474,0.50952,1.08976,0.94181,0.86822,0.95221,0.7994,0.78935,0.45583,1.11098,0.000341077,0.000341077,0.000341077
37,475.288,0.76921,0.50608,1.07075,0.94891,0.86651,0.95041,0.79804,0.8047,0.44988,1.12299,0.000319079,0.000319079,0.000319079
38,488.094,0.75302,0.50344,1.07319,0.94418,0.91209,0.95517,0.80209,0.78729,0.43562,1.10894,0.000297081,0.000297081,0.000297081
39,500.912,0.76919,0.48444,1.08588,0.91783,0.90084,0.95243,0.80682,0.79739,0.43203,1.11577,0.000275084,0.000275084,0.000275084
40,513.721,0.74657,0.4672,1.05751,0.92701,0.90528,0.94756,0.80473,0.7694,0.45321,1.10247,0.000253086,0.000253086,0.000253086
41,527.185,0.68763,0.37183,1.06231,0.91882,0.89821,0.9332,0.77934,0.78417,0.46272,1.11101,0.000231088,0.000231088,0.000231088
42,540.087,0.66718,0.34373,1.03228,0.93628,0.90116,0.95221,0.80636,0.7783,0.44208,1.11389,0.00020909,0.00020909,0.00020909
43,552.971,0.65152,0.33873,1.02957,0.92786,0.94376,0.96538,0.81809,0.77334,0.42768,1.10766,0.000187092,0.000187092,0.000187092
44,565.85,0.64657,0.33317,1.03734,0.93698,0.90729,0.95409,0.80615,0.7833,0.43478,1.1179,0.000165095,0.000165095,0.000165095
45,578.71,0.63852,0.32547,1.01949,0.94638,0.87127,0.94748,0.80094,0.774,0.44414,1.10902,0.000143097,0.000143097,0.000143097
46,591.553,0.6335,0.31716,1.01438,0.91987,0.8912,0.94716,0.80955,0.78282,0.44662,1.11121,0.000121099,0.000121099,0.000121099
47,604.402,0.6227,0.30416,1.01707,0.92457,0.92541,0.95824,0.80604,0.78045,0.43465,1.11595,9.91012e-05,9.91012e-05,9.91012e-05
48,617.284,0.59916,0.28881,1.00239,0.94774,0.87561,0.94611,0.8035,0.77638,0.43219,1.10916,7.71034e-05,7.71034e-05,7.71034e-05
49,630.136,0.58769,0.28653,1.00433,0.92279,0.89797,0.94038,0.79491,0.77761,0.43816,1.1133,5.51056e-05,5.51056e-05,5.51056e-05
50,643.036,0.58206,0.28197,0.99714,0.90161,0.90948,0.94555,0.80371,0.77697,0.43244,1.11603,3.31078e-05,3.31078e-05,3.31078e-05
